farm,cur_date,muEMB,sigEMB,prop_ext
6,2017-09-05 00:00:00,3.64832335401,0.681351825901,0.955162672685
2,2017-10-10 00:00:00,3.78414905037,0.671925471709,0.553021762154
6,2017-10-10 00:00:00,3.7173966527,0.677693660599,0.553021762154
7,2017-10-10 00:00:00,3.7843662512,0.671292168815,0.553021762154
9,2017-10-10 00:00:00,3.67502385974,0.67646923033,0.553021762154
1,2017-11-14 00:00:00,3.88745435178,0.679588660049,0.200126308805
2,2017-11-14 00:00:00,3.9442466219,0.670180940662,0.200126308805
3,2017-11-14 00:00:00,3.95159306211,0.670700394025,0.200126308805
4,2017-11-14 00:00:00,3.7653695287,0.678981265071,0.200126308805
5,2017-11-14 00:00:00,3.88766330364,0.678948791301,0.200126308805
6,2017-11-14 00:00:00,3.88039765285,0.676088571686,0.200126308805
7,2017-11-14 00:00:00,3.93391807709,0.670954707494,0.200126308805
8,2017-11-14 00:00:00,3.8472625769,0.680075207567,0.200126308805
9,2017-11-14 00:00:00,3.78019508378,0.683608470139,0.200126308805
1,2017-12-19 00:00:00,4.05954066429,0.676441564259,0.0987704163662
2,2017-12-19 00:00:00,4.13297094643,0.656181954973,0.0987704163662
3,2017-12-19 00:00:00,4.12495582372,0.661024958495,0.0987704163662
4,2017-12-19 00:00:00,3.87261217259,0.68949116459,0.0987704163662
5,2017-12-19 00:00:00,4.05400512916,0.683226133746,0.0987704163662
6,2017-12-19 00:00:00,4.05283579664,0.663387087344,0.0987704163662
7,2017-12-19 00:00:00,4.11066584879,0.652634531216,0.0987704163662
8,2017-12-19 00:00:00,3.94356369729,0.686812406435,0.0987704163662
9,2017-12-19 00:00:00,3.97608119492,0.675180851587,0.0987704163662
1,2018-01-23 00:00:00,4.2353556112,0.65176718876,0.0878301940539
2,2018-01-23 00:00:00,4.29788720013,0.641909327416,0.0878301940539
3,2018-01-23 00:00:00,4.3017713428,0.64099968784,0.0878301940539
4,2018-01-23 00:00:00,4.0398836165,0.670267125397,0.0878301940539
5,2018-01-23 00:00:00,4.24087831128,0.655768985265,0.0878301940539
6,2018-01-23 00:00:00,4.20683946005,0.654392295399,0.0878301940539
7,2018-01-23 00:00:00,4.26607624091,0.641623471926,0.0878301940539
8,2018-01-23 00:00:00,4.13303779194,0.661948879884,0.0878301940539
9,2018-01-23 00:00:00,4.1032642681,0.672054613488,0.0878301940539
1,2018-02-27 00:00:00,4.37393686573,0.644087995108,0.0968688303781
2,2018-02-27 00:00:00,4.43667658815,0.631703318224,0.0968688303781
3,2018-02-27 00:00:00,4.43956271336,0.630463559087,0.0968688303781
4,2018-02-27 00:00:00,4.15265280584,0.672493108305,0.0968688303781
5,2018-02-27 00:00:00,4.3787059249,0.649917355663,0.0968688303781
6,2018-02-27 00:00:00,4.34051260688,0.650152955632,0.0968688303781
7,2018-02-27 00:00:00,4.40307542787,0.635722136842,0.0968688303781
8,2018-02-27 00:00:00,4.24200186243,0.663965784324,0.0968688303781
9,2018-02-27 00:00:00,4.24783037615,0.663316672522,0.0968688303781
1,2018-04-03 00:00:00,4.49372197539,0.635375356579,0.0973044293678
2,2018-04-03 00:00:00,4.55332831127,0.621435749361,0.0973044293678
3,2018-04-03 00:00:00,4.55148701556,0.620121694873,0.0973044293678
4,2018-04-03 00:00:00,4.27159243389,0.666002012239,0.0973044293678
5,2018-04-03 00:00:00,4.49301126809,0.635258895088,0.0973044293678
6,2018-04-03 00:00:00,4.4550356378,0.642428040914,0.0973044293678
7,2018-04-03 00:00:00,4.51460083213,0.626319395102,0.0973044293678
8,2018-04-03 00:00:00,4.366113138,0.658811080619,0.0973044293678
9,2018-04-03 00:00:00,4.35721119956,0.659335330122,0.0973044293678
1,2018-05-08 00:00:00,4.59149054481,0.630260939718,0.0698506077992
2,2018-05-08 00:00:00,4.64248744406,0.618274634903,0.0698506077992
3,2018-05-08 00:00:00,4.64576255672,0.617660472429,0.0698506077992
4,2018-05-08 00:00:00,4.40570682594,0.668553930189,0.0698506077992
5,2018-05-08 00:00:00,4.60524520239,0.630396710256,0.0698506077992
6,2018-05-08 00:00:00,4.56858781538,0.636987032603,0.0698506077992
7,2018-05-08 00:00:00,4.60953180889,0.623108070343,0.0698506077992
8,2018-05-08 00:00:00,4.4890035497,0.654042346175,0.0698506077992
9,2018-05-08 00:00:00,4.49943201871,0.652308868292,0.0698506077992
1,2018-06-12 00:00:00,4.69399944251,0.619950726928,0.0370355682543
2,2018-06-12 00:00:00,4.73189728026,0.612560027943,0.0370355682543
3,2018-06-12 00:00:00,4.73130657149,0.610431237575,0.0370355682543
4,2018-06-12 00:00:00,4.56078432791,0.654845474736,0.0370355682543
5,2018-06-12 00:00:00,4.71269782216,0.618858398792,0.0370355682543
6,2018-06-12 00:00:00,4.68866192003,0.623289633589,0.0370355682543
7,2018-06-12 00:00:00,4.70301943838,0.617221178966,0.0370355682543
8,2018-06-12 00:00:00,4.63129040767,0.637326003193,0.0370355682543
9,2018-06-12 00:00:00,4.64719947557,0.637994236192,0.0370355682543
1,2018-07-17 00:00:00,4.8099075361,0.610840384591,0.0134011473935
2,2018-07-17 00:00:00,4.82787817728,0.604484962434,0.0134011473935
3,2018-07-17 00:00:00,4.82820712983,0.604221586399,0.0134011473935
4,2018-07-17 00:00:00,4.73998615169,0.634398219005,0.0134011473935
5,2018-07-17 00:00:00,4.82124355383,0.606419254538,0.0134011473935
6,2018-07-17 00:00:00,4.81030281496,0.611060221599,0.0134011473935
7,2018-07-17 00:00:00,4.81297727916,0.608948939659,0.0134011473935
8,2018-07-17 00:00:00,4.7815402846,0.618877097318,0.0134011473935
9,2018-07-17 00:00:00,4.79682065582,0.615205643647,0.0134011473935
1,2018-08-21 00:00:00,4.92049700483,0.5984496684,0.00390234220387
2,2018-08-21 00:00:00,4.9262824181,0.596173243265,0.00390234220387
3,2018-08-21 00:00:00,4.92605029227,0.596157776151,0.00390234220387
4,2018-08-21 00:00:00,4.89636787953,0.607086677644,0.00390234220387
5,2018-08-21 00:00:00,4.92500006112,0.596588744086,0.00390234220387
6,2018-08-21 00:00:00,4.9212334685,0.59817055487,0.00390234220387
7,2018-08-21 00:00:00,4.91877247951,0.598793150249,0.00390234220387
8,2018-08-21 00:00:00,4.90962920428,0.602022837837,0.00390234220387
9,2018-08-21 00:00:00,4.91683887396,0.598516049527,0.00390234220387
