farm,cur_date,muEMB,sigEMB,prop_ext
1,2017-09-05 00:00:00,3.78543834871,0.669403224291,0.326773937272
2,2017-09-05 00:00:00,3.77808559188,0.671269514116,0.326773937272
3,2017-09-05 00:00:00,3.78061436957,0.670608613542,0.326773937272
4,2017-09-05 00:00:00,3.78089479083,0.672573698747,0.326773937272
5,2017-09-05 00:00:00,3.77878872402,0.670294501919,0.326773937272
6,2017-09-05 00:00:00,3.78704663476,0.675529409851,0.326773937272
7,2017-09-05 00:00:00,3.78417173112,0.670246138422,0.326773937272
8,2017-09-05 00:00:00,3.78438932373,0.674729297652,0.326773937272
9,2017-09-05 00:00:00,3.78143123795,0.671975658265,0.326773937272
1,2017-10-10 00:00:00,3.96147303775,0.668825326115,0.0806105760649
2,2017-10-10 00:00:00,3.96274568662,0.668799421168,0.0806105760649
3,2017-10-10 00:00:00,3.9605980811,0.6700907629,0.0806105760649
4,2017-10-10 00:00:00,3.96372483061,0.669841322686,0.0806105760649
5,2017-10-10 00:00:00,3.95926140624,0.669023407701,0.0806105760649
6,2017-10-10 00:00:00,3.9607928648,0.668380566756,0.0806105760649
7,2017-10-10 00:00:00,3.96017084665,0.669562770646,0.0806105760649
8,2017-10-10 00:00:00,3.95857402177,0.666558283801,0.0806105760649
9,2017-10-10 00:00:00,3.96361281213,0.668097460898,0.0806105760649
1,2017-11-14 00:00:00,4.17570354679,0.646007976366,0.040403910842
2,2017-11-14 00:00:00,4.17776870287,0.64491789185,0.040403910842
3,2017-11-14 00:00:00,4.17515444827,0.645162452853,0.040403910842
4,2017-11-14 00:00:00,4.1765360262,0.645461276645,0.040403910842
5,2017-11-14 00:00:00,4.17557905279,0.644725352187,0.040403910842
6,2017-11-14 00:00:00,4.17775302194,0.64313530203,0.040403910842
7,2017-11-14 00:00:00,4.17504194747,0.643176781271,0.040403910842
8,2017-11-14 00:00:00,4.17661093416,0.644364859579,0.040403910842
9,2017-11-14 00:00:00,4.17610649195,0.645552959244,0.040403910842
1,2017-12-19 00:00:00,4.35823041591,0.633550701697,0.028334776433
2,2017-12-19 00:00:00,4.35850829127,0.632739186857,0.028334776433
3,2017-12-19 00:00:00,4.35827894894,0.633209714998,0.028334776433
4,2017-12-19 00:00:00,4.3578129627,0.63289042882,0.028334776433
5,2017-12-19 00:00:00,4.35919538125,0.632383848039,0.028334776433
6,2017-12-19 00:00:00,4.35966182928,0.631691290336,0.028334776433
7,2017-12-19 00:00:00,4.35839433697,0.630887726934,0.028334776433
8,2017-12-19 00:00:00,4.35813852106,0.634107669234,0.028334776433
9,2017-12-19 00:00:00,4.3578963046,0.632185404703,0.028334776433
1,2018-01-23 00:00:00,4.51480749041,0.614951426712,0.0300776720073
2,2018-01-23 00:00:00,4.51400143057,0.615821335079,0.0300776720073
3,2018-01-23 00:00:00,4.51387207206,0.614729405044,0.0300776720073
4,2018-01-23 00:00:00,4.5148296891,0.615800142116,0.0300776720073
5,2018-01-23 00:00:00,4.51842574395,0.615731925662,0.0300776720073
6,2018-01-23 00:00:00,4.51730895727,0.615419531765,0.0300776720073
7,2018-01-23 00:00:00,4.51549993175,0.613847848135,0.0300776720073
8,2018-01-23 00:00:00,4.51578608811,0.615267978543,0.0300776720073
9,2018-01-23 00:00:00,4.51658245227,0.615186149567,0.0300776720073
1,2018-02-27 00:00:00,4.64846977788,0.60668982219,0.0383953584278
2,2018-02-27 00:00:00,4.64851728303,0.607904009756,0.0383953584278
3,2018-02-27 00:00:00,4.64747743659,0.606650893929,0.0383953584278
4,2018-02-27 00:00:00,4.64619140341,0.606855590307,0.0383953584278
5,2018-02-27 00:00:00,4.6503684886,0.60698179928,0.0383953584278
6,2018-02-27 00:00:00,4.64881767668,0.607466424588,0.0383953584278
7,2018-02-27 00:00:00,4.64724124456,0.605076398011,0.0383953584278
8,2018-02-27 00:00:00,4.64991572336,0.605888244297,0.0383953584278
9,2018-02-27 00:00:00,4.64750183393,0.606601467384,0.0383953584278
1,2018-04-03 00:00:00,4.76162299426,0.601293182334,0.0450993312771
2,2018-04-03 00:00:00,4.76020182038,0.600333262297,0.0450993312771
3,2018-04-03 00:00:00,4.76110548815,0.600200407035,0.0450993312771
4,2018-04-03 00:00:00,4.76060964223,0.599157284895,0.0450993312771
5,2018-04-03 00:00:00,4.7618896228,0.601401587882,0.0450993312771
6,2018-04-03 00:00:00,4.76406916618,0.600160378395,0.0450993312771
7,2018-04-03 00:00:00,4.76064624679,0.602006901778,0.0450993312771
8,2018-04-03 00:00:00,4.76199390956,0.599082070465,0.0450993312771
9,2018-04-03 00:00:00,4.76137101556,0.601293247211,0.0450993312771
1,2018-05-08 00:00:00,4.86071956701,0.595815987467,0.0381876581934
2,2018-05-08 00:00:00,4.86007429237,0.594573186723,0.0381876581934
3,2018-05-08 00:00:00,4.85953327754,0.594840426764,0.0381876581934
4,2018-05-08 00:00:00,4.86160551727,0.596999744363,0.0381876581934
5,2018-05-08 00:00:00,4.86177075957,0.595704136774,0.0381876581934
6,2018-05-08 00:00:00,4.86191001592,0.596518406764,0.0381876581934
7,2018-05-08 00:00:00,4.86137781604,0.596425219873,0.0381876581934
8,2018-05-08 00:00:00,4.86293283935,0.596209921378,0.0381876581934
9,2018-05-08 00:00:00,4.86082400509,0.595095365344,0.0381876581934
1,2018-06-12 00:00:00,4.9521919769,0.592552444238,0.0235533433691
2,2018-06-12 00:00:00,4.95060017824,0.592003878304,0.0235533433691
3,2018-06-12 00:00:00,4.95150218434,0.591929549979,0.0235533433691
4,2018-06-12 00:00:00,4.9541161932,0.590717005739,0.0235533433691
5,2018-06-12 00:00:00,4.95272312028,0.592309358922,0.0235533433691
6,2018-06-12 00:00:00,4.95204918856,0.591256367599,0.0235533433691
7,2018-06-12 00:00:00,4.95241680057,0.592822164097,0.0235533433691
8,2018-06-12 00:00:00,4.95263522339,0.590680424066,0.0235533433691
9,2018-06-12 00:00:00,4.9532066379,0.591921632694,0.0235533433691
1,2018-07-17 00:00:00,5.03907604448,0.584784816467,0.0096457321616
2,2018-07-17 00:00:00,5.03947703575,0.584680482403,0.0096457321616
3,2018-07-17 00:00:00,5.03803894183,0.585487825778,0.0096457321616
4,2018-07-17 00:00:00,5.03936557243,0.585185881211,0.0096457321616
5,2018-07-17 00:00:00,5.03997683937,0.58484216169,0.0096457321616
6,2018-07-17 00:00:00,5.03883612894,0.585234979076,0.0096457321616
7,2018-07-17 00:00:00,5.03899931913,0.585251008612,0.0096457321616
8,2018-07-17 00:00:00,5.03937337584,0.585655780864,0.0096457321616
9,2018-07-17 00:00:00,5.03948522677,0.584624259375,0.0096457321616
1,2018-08-21 00:00:00,5.12282427494,0.578566121084,0.00322784251561
2,2018-08-21 00:00:00,5.12257010115,0.578539004357,0.00322784251561
3,2018-08-21 00:00:00,5.12283280374,0.578487294303,0.00322784251561
4,2018-08-21 00:00:00,5.12255699813,0.578407259395,0.00322784251561
5,2018-08-21 00:00:00,5.12265832184,0.57862481699,0.00322784251561
6,2018-08-21 00:00:00,5.12244411949,0.57861003633,0.00322784251561
7,2018-08-21 00:00:00,5.12209958403,0.57816874227,0.00322784251561
8,2018-08-21 00:00:00,5.12236523414,0.578469759051,0.00322784251561
9,2018-08-21 00:00:00,5.12292978736,0.578577089866,0.00322784251561
