farm,cur_date,muEMB,sigEMB,prop_ext
1,2017-09-05 00:00:00,3.77996559814,0.670165499276,0.326787214839
2,2017-09-05 00:00:00,3.78486023033,0.671280085573,0.326787214839
3,2017-09-05 00:00:00,3.78219873678,0.669945806827,0.326787214839
4,2017-09-05 00:00:00,3.77917177358,0.671536628329,0.326787214839
5,2017-09-05 00:00:00,3.78368103254,0.673082859657,0.326787214839
6,2017-09-05 00:00:00,3.78463410447,0.663546398705,0.326787214839
7,2017-09-05 00:00:00,3.78473209048,0.671359005591,0.326787214839
8,2017-09-05 00:00:00,3.78073736124,0.670352179159,0.326787214839
9,2017-09-05 00:00:00,3.77995245718,0.670499430954,0.326787214839
1,2017-10-10 00:00:00,3.96081347775,0.669003269491,0.0812804815245
2,2017-10-10 00:00:00,3.96096876877,0.663733405506,0.0812804815245
3,2017-10-10 00:00:00,3.96111100367,0.666595962345,0.0812804815245
4,2017-10-10 00:00:00,3.96025306853,0.667138892803,0.0812804815245
5,2017-10-10 00:00:00,3.95495432969,0.667117233523,0.0812804815245
6,2017-10-10 00:00:00,3.95703201737,0.666457806783,0.0812804815245
7,2017-10-10 00:00:00,3.95815384279,0.667093035045,0.0812804815245
8,2017-10-10 00:00:00,3.96276021258,0.665939001125,0.0812804815245
9,2017-10-10 00:00:00,3.96200745631,0.668189755856,0.0812804815245
1,2017-11-14 00:00:00,4.16349195795,0.646217929451,0.040548842529
2,2017-11-14 00:00:00,4.16202294546,0.647034724088,0.040548842529
3,2017-11-14 00:00:00,4.16233396729,0.645625986851,0.040548842529
4,2017-11-14 00:00:00,4.16082079159,0.644659025623,0.040548842529
5,2017-11-14 00:00:00,4.16288599855,0.645470685089,0.040548842529
6,2017-11-14 00:00:00,4.16074541905,0.645544004267,0.040548842529
7,2017-11-14 00:00:00,4.1623167365,0.64470890484,0.040548842529
8,2017-11-14 00:00:00,4.16191051105,0.645843800464,0.040548842529
9,2017-11-14 00:00:00,4.16161694123,0.646790502734,0.040548842529
1,2017-12-19 00:00:00,4.33550084144,0.635260012821,0.0286981690568
2,2017-12-19 00:00:00,4.33483706141,0.635680985754,0.0286981690568
3,2017-12-19 00:00:00,4.33329643874,0.634718323651,0.0286981690568
4,2017-12-19 00:00:00,4.33426693115,0.635772786135,0.0286981690568
5,2017-12-19 00:00:00,4.33574184277,0.635426359916,0.0286981690568
6,2017-12-19 00:00:00,4.33539279192,0.636809092735,0.0286981690568
7,2017-12-19 00:00:00,4.33323836527,0.634524540802,0.0286981690568
8,2017-12-19 00:00:00,4.33235697449,0.635516334723,0.0286981690568
9,2017-12-19 00:00:00,4.33427758706,0.634082404609,0.0286981690568
1,2018-01-23 00:00:00,4.48085402422,0.624812862583,0.0311159769841
2,2018-01-23 00:00:00,4.48211842398,0.624335405937,0.0311159769841
3,2018-01-23 00:00:00,4.48320296259,0.623894678445,0.0311159769841
4,2018-01-23 00:00:00,4.48505120815,0.624089245519,0.0311159769841
5,2018-01-23 00:00:00,4.48376923633,0.623154438915,0.0311159769841
6,2018-01-23 00:00:00,4.48352941817,0.624584756285,0.0311159769841
7,2018-01-23 00:00:00,4.4808797678,0.624036062428,0.0311159769841
8,2018-01-23 00:00:00,4.48470157079,0.624497219346,0.0311159769841
9,2018-01-23 00:00:00,4.48342568273,0.624576463939,0.0311159769841
1,2018-02-27 00:00:00,4.60185218364,0.62089561057,0.0407242670844
2,2018-02-27 00:00:00,4.59870337352,0.621211458063,0.0407242670844
3,2018-02-27 00:00:00,4.60158904347,0.618992889322,0.0407242670844
4,2018-02-27 00:00:00,4.59921546972,0.620162554138,0.0407242670844
5,2018-02-27 00:00:00,4.60193584555,0.620190875895,0.0407242670844
6,2018-02-27 00:00:00,4.6005967138,0.619618932299,0.0407242670844
7,2018-02-27 00:00:00,4.60109431591,0.622403085094,0.0407242670844
8,2018-02-27 00:00:00,4.60068670937,0.619072970829,0.0407242670844
9,2018-02-27 00:00:00,4.60032515771,0.620805389486,0.0407242670844
1,2018-04-03 00:00:00,4.69092413513,0.619759804634,0.0488392537362
2,2018-04-03 00:00:00,4.69131004507,0.619903899681,0.0488392537362
3,2018-04-03 00:00:00,4.68828845781,0.621135064962,0.0488392537362
4,2018-04-03 00:00:00,4.69338753336,0.620331292466,0.0488392537362
5,2018-04-03 00:00:00,4.68965030876,0.621920042094,0.0488392537362
6,2018-04-03 00:00:00,4.69055090959,0.618674359002,0.0488392537362
7,2018-04-03 00:00:00,4.68796365007,0.619540912575,0.0488392537362
8,2018-04-03 00:00:00,4.69111957348,0.619157055348,0.0488392537362
9,2018-04-03 00:00:00,4.68989453686,0.619466100585,0.0488392537362
1,2018-05-08 00:00:00,4.7603153424,0.621910875607,0.0426535278755
